7AFD	yu2(15)
7AFF	gan1(30)
7B06	ba5(15)
7B11	xiao4(1403)
7B14	bi3(308)
7B1B	di2(11)
7B26	fu2(84)
7B28	ben4(35)
7B2C	di4(1765)
7B3C	long2(39) long5(34) long3(23)
7B46	bi3(308)
7B49	deng3(2469)
7B4B	jin1(60)
7B50	kuang1(49)
7B51	zhu4(274)
7B52	tong3(45)
7B54	da2(457) da1(193)
7B56	ce4(259)
7B5B	shai1(12)
7B77	kuai4(41)
7B7E	qian1(76)
7B80	jian3(431)
7B97	suan4(933) suan5(103)
7BA1	guan3(981)
7BA9	luo2(9)
7BAB	xiao1(11)
7BAD	jian4(87)
7BB1	xiang1(133)
7BC0	jie2(533)
7BC7	pian1(203)
7BE9	shai1(12)
7BEE	lan2(74)
7BF1	li2(15)
7BF7	peng5(23)
7C07	cu4(20)
7C21	jian3(431)
7C2B	xiao1(11)
7C38	bo3(18)
7C3D	qian1(76)
7C43	lan2(74)
7C4D	ji2(35)
7C60	long2(39) long5(34) long3(23)
7C6C	li2(15)
7C6E	luo2(9)
7C73	mi3(784)
7C7B	lei4(792)
7C7D	zi3(10)
7C89	fen3(211)
7C92	li4(103)
7C97	cu1(182)
7C98	zhan1(26)
7C9C	tiao4(18)
7CA5	zhou1(48)
7CAA	fen4(36)
7CAE	liang2(280)
7CB9	cui4(17)
7CBE	jing1(664)
7CCA	hu5(87) hu2(75)
7CD5	gao1(18)
7CD6	tang2(97)
7CD9	cao1(16)
7CDE	fen4(36)
7CDF	zao1(100)
7CE7	liang2(280)
7CF6	tiao4(18)
7CFB	xi4(724) xi5(643) ji4(15)
7CFE	jiu1(68)
7D00	ji4(467)
7D04	yue1(553)
7D05	hong2(839)
7D0B	wen2(47)
7D0D	na4(21)
7D10	niu3(26)
7D14	chun2(133)
7D17	sha1(78)
7D19	zhi3(466)
7D1A	ji2(2047)
7D1B	fen1(148)
7D20	su4(289)
7D21	fang3(178)
7D22	suo3(153) suo5(18)
7D27	jin3(897)
7D2B	zi3(49)
7D2F	lei4(111) lei3(54)
7D30	xi4(840)
7D33	shen1(16)
7D39	shao4(156)
7D42	zhong1(385)
7D44	zu3(962)
7D50	jie2(1419) jie1(91)
7D55	jue2(294)
7D61	luo4(27)
7D62	xuan4(13)
7D66	gei3(2860) ji3(80)
7D68	rong2(27)
7D71	tong3(959)
7D72	si1(186)
7D79	juan4(18)
7D81	bang3(52)
7D93	jing1(2854) jing5(1342)
7D9C	zong1(64)
7DA0	l¨¹4(220)
7DA2	chou2(24)
7DAD	wei2(419)
7DB1	gang1(83)
7DB2	wang3(120)
7DB4	zhui5(14)
7DB8	lun2(48)
7DBF	mian2(18)
7DCA	jin3(897)
7DD2	xu4(92)
7DDA	xian4(1280)
7DDE	duan4(9)
7DE0	di4(12)
7DE3	yuan2(77)
7DE8	bian1(215)
7DE9	huan3(155)
7DEF	wei3(41)
7DF4	lian4(245)
7E1B	fu4(34)
7E23	xian4(429)
7E2B	feng4(77) feng2(29)
7E2E	suo1(179)
7E31	zong4(43)
7E37	l¨¹3(18)
7E3D	zong3(1599)
7E3E	ji1(132)
7E41	fan2(129)
7E43	beng3(18) beng1(12)
7E54	zhi1(733)
7E5E	rao4(74) rao3(40)
7E61	xiu4(22)
7E69	sheng2(110) sheng5(17)
7E6A	hui4(39)
7E6D	jian3(14)
7E73	jiao3(17)
7E7C	ji4(405)
7E8C	xu4(489)
7E8F	chan2(32)
7E96	xian1(197)
7EA0	jiu1(68)
7EA2	hong2(839)
7EA4	xian1(197)
7EA6	yue1(553)
7EA7	ji2(2047)
7EAA	ji4(467)
7EAC	wei3(41)
7EAF	chun2(133)
7EB1	sha1(78)
7EB2	gang1(83)
7EB3	na4(21)
7EB5	zong4(43)
7EB6	lun2(48)
7EB7	fen1(148)
7EB8	zhi3(466)
7EB9	wen2(47)
7EBA	fang3(178)
7EBD	niu3(26)
7EBF	xian4(1280)
7EC3	lian4(245)
7EC4	zu3(962)
7EC5	shen1(16)
7EC6	xi4(840)
7EC7	zhi1(733)
7EC8	zhong1(385)
7ECD	shao4(156)
7ECF	jing1(2854) jing5(1342)
7ED1	bang3(52)
7ED2	rong2(27)
7ED3	jie2(1419) jie1(91)
7ED5	rao4(74) rao3(40)
7ED8	hui4(39)
7ED9	gei3(2860) ji3(80)
7EDA	xuan4(13)
7EDC	luo4(27)
7EDD	jue2(294)
7EDF	tong3(959)
7EE2	juan4(18)
7EE3	xiu4(22)
7EE7	ji4(405)
7EE9	ji1(132)
7EEA	xu4(92)
7EED	xu4(489)
7EF3	sheng2(110) sheng5(17)
7EF4	wei2(419)
7EF5	mian2(18)
7EF7	beng3(18) beng1(12)
7EF8	chou2(24)
7EFC	zong1(64)
7EFF	l¨¹4(220)
7F00	zhui5(14)
7F0E	duan4(9)
7F13	huan3(155)
7F14	di4(12)
7F15	l¨¹3(18)
7F16	bian1(215)
7F18	yuan2(77)
7F1A	fu4(34)
7F1D	feng4(77) feng2(29)
7F20	chan2(32)
7F29	suo1(179)
7F30	jiang1(17)
7F34	jiao3(17)
7F38	gang1(38)
7F3A	que1(364)
7F50	guan4(40)
7F51	wang3(120)
7F5A	fa2(26)
7F62	ba5(2073) ba4(148)
7F69	zhao4(49)
7F6A	zui4(168) zui5(15)
7F6E	zhi4(166) zhi5(104)
7F70	fa2(26)
7F72	shu3(27)
7F75	ma4(182)
7F77	ba5(2073) ba4(148)
7F8A	yang2(216)
7F8E	mei3(466)
7F94	gao1(10)
7FA1	xian4(24)
7FA4	qun2(1210)
7FA8	xian4(24)
7FA9	yi4(4472)
7FBD	yu3(16)
7FC1	weng1(20)
7FC5	chi4(85)
7FD2	xi2(836)
7FD4	xiang2(9)
7FD8	qiao4(30)
7FF9	qiao4(30)
7FFB	fan1(369)
7FFC	yi4(23)
8000	yao4(54)
8001	lao3(3598)
8003	kao3(334)
8005	zhe3(1454)
800C	er2(3483)
800D	shua3(29)
8010	nai4(221)
8015	geng1(55)
8017	hao4(86)
8033	er3(176)
8037	da1(12)
8038	song3(39)
803B	chi3(36)
803D	dan1(33)
804A	liao2(29)
804C	zhi2(173)
8054	lian2(578)
8056	sheng4(28)
805A	ju4(73)
805E	wen2(133)
806A	cong1(96)
806F	lian2(578)
8070	cong1(96)
8072	sheng1(2269) sheng5(57)
8073	song3(39)
8077	zhi2(173)
807D	ting1(2028) ting5(48)
8083	su4(144)
8085	su4(144)
8089	rou4(278)
808C	ji1(43)
8096	xiao4(50)
809A	du4(171)
809D	gan1(56)
80A0	chang2(82)
80A1	gu3(187) gu5(33)
80A2	zhi1(38)
80A4	fu1(87)
80A5	fei2(162)
80A9	jian1(208)
80AA	fang2(10)
80AF	ken3(280)
80B2	yu4(547)
80BA	fei4(52)
80BF	zhong3(24)
80C0	zhang4(54)
80C1	xie2(54)
80C3	wei4(89)
80C6	dan3(107)
80CC	bei4(433) bei1(72)
80CE	tai1(38)
80D6	pang4(43)
80DC	sheng4(745)
80DE	bao1(116)
80E1	hu2(215)
80E7	long2(32)
80F3	ge1(65)
80F6	jiao1(37)
80F8	xiong1(178)
80FD	neng2(5594)
8102	zhi1(46)
8105	xie2(54)
8106	cui4(92)
8108	mai4(116)
8109	mai4(116)
810A	ji2(38)
810F	zang4(61) zang1(54)
8111	nao3(437)
8116	bo2(73)
811A	jiao3(627)
812B	tuo1(239)
812F	pu2(27)
8131	tuo1(239)
8138	lian3(930)
8139	zhang4(54)
813E	pi2(85)
8148	jing1(21)
8150	fu3(87) fu5(31)
8154	qiang1(62)
8165	xing1(11)
8166	nao3(437)
816B	zhong3(24)
816E	sai1(14)
8170	yao1(160)
8173	jiao3(627)
8178	chang2(82)
8179	fu4(24)
817E	teng2(91) teng5(28)
817F	tui3(263)
8180	bang3(182)
818A	bo5(45)
818F	gao1(21)
819A	fu1(87)
819B	tang2(29)
819C	mo2(54)
819D	xi1(38)
81A0	jiao1(37)
81A8	peng2(44)
81BD	dan3(107)
81C2	bi4(66) bei5(20)
81C9	lian3(930)
81DF	zang4(61) zang1(54)
81E3	chen2(15)
81E5	wo4(45)
81E8	lin2(220)
81EA	zi4(4664)
81ED	chou4(72)
81F3	zhi4(787)
81F4	zhi4(314)
8200	yao3(19)
8205	jiu4(48) jiu5(35)
8206	yu2(9)
8207	yu3(962) yu4(10)
8208	xing4(499) xing1(164)
8209	ju3(541) ju5(8)
820A	jiu4(479)
820B	xin4(11)
820C	she2(59)
820D	she3(62) she4(41)
8212	shu1(143)
8214	tian3(16)
821E	wu3(204)
821F	zhou1(13)
822A	hang2(137)
822C	ban1(564)
8230	jian4(21)
8231	cang1(75)
8236	bo2(17)
8239	chuan2(923)
8247	ting3(22)
8258	sou1(30)
8259	cang1(75)
8266	jian4(21)
826F	liang2(198)
8270	jian1(211)
8271	jian1(211)
8272	se4(950)
8273	yan4(38)
8277	yan4(38)
827A	yi4(609)
8282	jie2(533)
8292	mang2(35)
829D	zhi1(11)
82A6	lu2(46) lu5(28)
82AF	xin1(14)
82B1	hua1(1104) hua5(117)
82BD	ya2(31)
82C7	wei3(32)
82CD	cang1(69)
82CF	su1(33)
82D7	miao2(71)
82E5	ruo4(182)
82E6	ku3(645)
82F1	ying1(252)
82F9	ping2(77)
8301	zhuo2(9)
8302	mao4(29)
8303	fan4(201)
8304	jia1(10)
8305	mao2(17)
830E	jing1(15)
8327	jian3(14)
832B	mang2(76) mang1(36)
8336	cha2(194)
8338	rong1(20)
8349	cao3(613)
8350	jian4(19)
8352	huang1(54)
8354	li4(28)
8361	dang4(67)
8363	rong2(147)
836F	yao4(407)
8377	he2(69)
838A	zhuang1(337)
8396	jing1(15)
83AB	mo4(42) mo5(21)
83B7	huo4(156)
83B9	ying2(14)
83C7	gu5(12)
83CA	ju2(11)
83CC	jun1(175)
83DC	cai4(354)
83E9	pu2(18)
83EF	hua2(29)
8404	tao2(49)
841D	luo2(25)
8424	ying2(18)
8425	ying2(331)
8428	sa4(18)
842C	wan4(1335)
843D	luo4(516) la4(11)
8449	ye4(301)
8457	zhe5(10643) zhao2(545) zhu4(275) zhuo2(125) zhao1(15)
8461	pu2(49)
8466	wei3(32)
846B	hu2(28)
846C	zang4(9)
8471	cong1(9)
8475	kui2(16)
8499	meng2(62) meng1(15) meng3(13)
849C	suan4(9)
84B8	zheng1(115)
84BC	cang1(69)
84C4	xu4(11)
84CB	gai4(227) gai5(10)
84DD	lan2(126)
84EC	peng2(24)
8511	mie4(12)
8517	zhe5(10)
8525	cong1(9)
852C	shu1(33)
853C	ai3(19)
853D	bi4(59)
8549	jiao1(14)
8569	dang4(67)
8574	yun4(14)
8584	bao2(80) bo2(43)
85A9	sa4(18)
85AA	xin1(17)
85AF	shu3(13)
85CD	lan2(126)
85CF	cang2(156)
85DD	yi4(609)
85E4	teng2(14)
85E5	yao4(407)
85F9	ai3(19)
8606	lu2(46) lu5(28)
8607	su1(33)
860A	yun4(14)
860B	ping2(77)
8611	mo2(12)
8638	zhan4(10)
863F	luo2(25)
864E	hu3(171) hu5(19)
864F	lu3(31)
8651	l¨¹4(125)
8655	chu4(661) chu3(357) chu5(149)
865A	xu1(86)
865B	xu1(86)
865C	lu3(31)
865F	hao4(462) hao5(16) hao2(12)
8667	kui1(71)
866B	chong2(553)
867D	sui1(543)
867E	xia1(46)
8680	shi2(67)
8681	yi3(40)
8682	ma3(40)
868A	wen2(30)
8693	yin3(16)
8695	can2(62)
869C	ya2(15)
86A3	gong5(11)
86A9	chi1(20)
86AA	dou3(10)
86AF	qiu1(16)
86C0	zhu4(10)
86C6	qu1(10)
86C7	she2(68)
86CB	dan4(168)
86D9	wa1(57)
86DB	zhu1(34)
86E4	ha2(12)
86FE	e2(11)
8702	feng1(96)
8708	wu2(11)
8713	ting2(21)
8717	wo1(11)
8718	zhi1(34)
871C	mi4(110)
8721	la4(40)
873B	qing1(21)
8747	ying5(39)
8749	chan2(48)
874C	ke1(10)
8755	shi2(67)
8757	huang2(62)
8759	bian1(15)
875F	wei5(14)
8760	fu2(15)
8766	xia1(46)
8774	hu2(35)
8776	die2(35)
8778	wo1(11)
878D	rong2(25)
879E	ma3(40)
87A2	ying2(18)
87C0	shuai4(23)
87C6	ma5(12)
87CB	xi1(23)
87EC	chan2(48)
87FB	yi3(40)
8805	ying5(39)
8815	ru2(20)
881F	la4(40)
8836	can2(62)
8840	xue4(349) xie3(69)
8845	xin4(11)
884C	xing2(2943) hang2(218)
884D	yan3(11)
8854	xian2(13)
8857	jie1(335)
8859	ya2(20)
885B	wei4(340)
8861	heng2(80)
8863	yi1(646)
8865	bu3(141)
8868	biao3(1608)
886B	shan1(26)
886C	chen4(46)
8870	shuai1(19)
8884	ao3(59)
888B	dai4(179) dai5(93)
888D	pao2(35)
8896	xiu4(138)
889C	wa4(42)
88AB	bei4(1546)
88AD	xi2(46)
88B1	fu5(42)
88C1	cai2(42)
88C2	lie4(67)
88C5	zhuang1(732)
88D5	yu4(17)
88D9	qun2(12)
88DC	bu3(141)
88DD	zhuang1(732)
88E1	li5(706) li3(100)
88E4	ku4(62)
88F3	shang5(56)
88F9	guo3(46)
8902	gua4(15)
8907	fu4(558)
8910	he4(12)
8932	ku4(62)
8956	ao3(59)
895F	jin1(13)
896A	wa4(42)
896F	chen4(46)
8972	xi2(46)
897F	xi5(902) xi1(738)
8981	yao4(8645) yao1(456)
8986	fu4(27)
898B	jian4(2832) xian4(446) jian5(335)
898F	gui1(752)
8996	shi4(409) shi5(12)
89AA	qin1(1029) qin5(428)
89BA	jue2(1032) jiao4(179)
89BD	lan3(48)
89C0	guan1(1031)
89C1	jian4(2832) xian4(446) jian5(335)
89C2	guan1(1031)
89C4	gui1(752)
89C6	shi4(409) shi5(12)
89C8	lan3(48)
89C9	jue2(1032) jiao4(179)
89D2	jiao3(392) jue2(14)
89E3	jie3(1857)
89E6	chu4(120)
89F8	chu4(120)
8A00	yan2(307)
8A02	ding4(126)
8A08	ji4(1050) ji5(58)
8A0A	xun4(132)
8A0E	tao3(278)
8A13	xun5(98) xun4(86)
8A18	ji4(866) ji5(414)
8A1D	ya4(33)
8A1F	song4(27)
8A2A	fang3(73)
8A2D	she4(1097)
8A31	xu3(1465)
8A34	su5(552) su4(43)
8A3A	zhen3(32)
8A3C	zheng4(518)
8A55	ping2(439)
8A5E	ci2(72)
8A62	xun2(24)
8A66	shi4(374)
8A69	shi1(152)
8A6B	cha4(38)
8A6D	gui3(15)
8A71	hua4(2332) hua5(32)
8A72	gai1(1057)
8A73	xiang2(95)
8A89	yu4(36)
8A8D	ren4(1247)
8A92	ei2(10) ei3(10) ei4(10)
8A93	shi4(25)
8A95	dan4(40)
8A98	you4(12)
8A9E	yu3(261)
8AA0	cheng2(51)
8AA1	jie4(10)
8AA3	wu1(14)
8AA4	wu4(478) wu5(33)
8AA6	song4(14)
8AAA	shuo1(10245)
8AB0	shui2(1065)
8AB2	ke4(341)
8ABC	yi4(30)
8ABF	diao4(390) tiao2(213)
8AC7	tan2(693)
8ACB	qing3(585)
8AD2	liang4(46)
8AD6	lun4(1472)
8AF7	feng3(14)
8AF8	zhu1(24)
8B00	mou2(98) mou5(24)
8B02	wei4(170)
8B0A	huang3(21)
8B19	qian1(26)
8B1B	jiang3(974)
8B1D	xie4(192) xie5(97)
8B20	yao2(19)
8B2C	miu4(26)
8B39	jin3(20)
8B4F	ji1(19)
8B58	shi5(908) shi2(267)
8B66	jing3(198)
8B6C	pi4(42)
8B6F	yi4(70)
8B70	yi4(570)
8B74	qian3(13)
8B77	hu4(468)
8B7D	yu4(36)
8B80	du2(432)
8B8A	bian4(1669)
8B93	rang4(974)
8BA1	ji4(1050) ji5(58)
8BA2	ding4(126)
8BA4	ren4(1247)
8BA5	ji1(19)
8BA8	tao3(278)
8BA9	rang4(974)
8BAD	xun5(98) xun4(86)
8BAE	yi4(570)
8BAF	xun4(132)
8BB0	ji4(866) ji5(414)
8BB2	jiang3(974)
8BB6	ya4(33)
8BB8	xu3(1465)
8BBA	lun4(1472)
8BBC	song4(27)
8BBD	feng3(14)
8BBE	she4(1097)
8BBF	fang3(73)
8BC1	zheng4(518)
8BC4	ping2(439)
8BC6	shi5(908) shi2(267)
8BC9	su5(552) su4(43)
8BCA	zhen3(32)
8BCD	ci2(72)
8BD1	yi4(70)
8BD5	shi4(374)
8BD7	shi1(152)
8BDA	cheng2(51)
8BDD	hua4(2332) hua5(32)
8BDE	dan4(40)
8BE1	gui3(15)
8BE2	xun2(24)
8BE5	gai1(1057)
8BE6	xiang2(95)
8BE7	cha4(38)
8BEB	jie4(10)
8BEC	wu1(14)
8BED	yu3(261)
8BEF	wu4(478) wu5(33)
8BF1	you4(12)
8BF4	shuo1(10245)
8BF5	song4(14)
8BF6	ei2(10) ei3(10) ei4(10)
8BF7	qing3(585)
8BF8	zhu1(24)
8BFB	du2(432)
8BFE	ke4(341)
8C01	shui2(1065)
8C03	diao4(390) tiao2(213)
8C05	liang4(46)
8C08	tan2(693)
8C0A	yi4(30)
8C0B	mou2(98) mou5(24)
8C0E	huang3(21)
8C13	wei4(170)
8C22	xie4(192) xie5(97)
8C23	yao2(19)
8C26	qian1(26)
8C28	jin3(20)
8C2C	miu4(26)
8C34	qian3(13)
8C37	gu3(145)
8C41	huo1(37)
8C46	dou4(127)
8C48	qi3(51)
8C4C	wan1(9)
8C4E	shu4(30)
8C61	xiang4(3043)
8C6A	hao2(35)
8C6B	yu4(39)
8C6C	zhu1(83)
8C79	bao4(15)
8C7A	chai2(16)
8C8C	mao4(95)
8C93	mao1(62)
8C9D	bei4(49)
8CA0	fu4(322) fu5(25)
8CA1	cai2(166)
8CA2	gong4(97)
8CA7	pin2(115)
8CA8	huo4(328)
8CA9	fan4(14)
8CAA	tan1(30)
8CAB	guan4(91)
8CAC	ze2(363)
8CB4	gui4(180)
8CB7	mai3(774)
8CBB	fei4(305)
8CBC	tie1(124)
8CBF	mao4(36)
8CC0	he4(15)
8CC7	zi1(1455)
8CCA	zei2(31)
8CD3	bin1(9)
8CDE	shang3(58)
8CE0	pei2(24)
8CE3	mai4(479) mai5(51)
8CE4	jian4(29)
8CEA	zhi4(902)
8CED	du3(10)
8CF4	lai4(28)
8CFA	zhuan4(25)
8CFC	gou4(41)
8CFD	sai4(124)
8D0A	zan4(162)
8D1D	bei4(49)
8D1F	fu4(322) fu5(25)
8D21	gong4(97)
8D22	cai2(166)
8D23	ze2(363)
8D25	bai4(218)
8D27	huo4(328)
8D28	zhi4(902)
8D29	fan4(14)
8D2A	tan1(30)
8D2B	pin2(115)
8D2D	gou4(41)
8D2F	guan4(91)
8D31	jian4(29)
8D34	tie1(124)
8D35	gui4(180)
8D38	mao4(36)
8D39	fei4(305)
8D3A	he4(15)
8D3C	zei2(31)
8D44	zi1(1455)
8D4C	du3(10)
8D4F	shang3(58)
8D54	pei2(24)
8D56	lai4(28)
8D5A	zhuan4(25)
8D5B	sai4(124)
8D5E	zan4(162)
8D64	chi4(34)
8D70	zou3(3176)
8D74	fu4(12)
8D76	gan3(681)
8D77	qi3(5632)
8D81	chen4(84)
8D85	chao1(256)
8D8A	yue4(958)
8D8B	qu1(21)
8D95	gan3(681)
8D9F	tang4(89)
8DA3	qu4(168)
8DA8	qu1(21)
8DB3	zu2(310)
8DB4	pa1(43)
8DC3	yue4(139)
8DCC	die1(47)
8DD1	pao3(986)
8DDB	bo3(11)
8DDD	ju4(129)
8DDF	gen1(1534)
8DE1	ji1(87)
8DE8	kua4(62)
8DEA	gui4(55)
8DEF	lu4(1987)
8DF3	tiao4(470)
8DF5	jian4(312)
8DFA	duo4(19)
8E0C	chou2(24)
8E0F	ta4(122) ta1(10)
8E10	jian4(312)
8E22	ti1(50)
8E29	cai3(64)
8E2A	zong1(12)
8E2E	dian3(9)
8E31	duo2(37)
8E44	ti2(15)
8E48	dao3(9)
8E4B	ta4(13)
8E64	zong1(12)
8E66	beng4(28)
8E6C	deng1(39)
8E6D	ceng4(14)
8E72	dun1(107)
8E81	zao4(33)
8E87	chu2(24)
8E8A	chou2(24)
8E8D	yue4(139)
8EAB	shen1(2161)
8EAC	gong1(22)
8EAF	qu1(10)
8EB2	duo3(124)
8EBA	tang3(198)
8EC0	qu1(10)
8ECA	che1(1893)
8ECB	ya4(21)
8ECC	gui3(72)
8ECD	jun1(1842)
8EDF	ruan3(125)
8EF8	zhou2(39)
8F03	jiao4(799)
8F09	zai4(80) zai3(64)
8F14	fu3(31)
8F15	qing1(859)
8F1B	liang4(178)
8F1D	hui1(100)
8F29	bei4(87)
8F2A	lun2(222)
8F2F	ji5(41) ji2(28)
8F38	shu1(231)
8F3B	fu2(31)
8F3F	yu2(9)
8F49	zhuan3(757) zhuan4(177)
8F4E	jiao4(27)
8F5F	hong1(77)
8F66	che1(1893)
8F67	ya4(21)
8F68	gui3(72)
8F6C	zhuan3(757) zhuan4(177)
8F6E	lun2(222)
8F6F	ruan3(125)
8F70	hong1(77)
8F74	zhou2(39)
8F7B	qing1(859)
8F7D	zai4(80) zai3(64)
8F7F	jiao4(27)
8F83	jiao4(799)
8F85	fu3(31)
8F86	liang4(178)
8F88	bei4(87)
8F89	hui1(100)
8F90	fu2(31)
8F91	ji5(41) ji2(28)
8F93	shu1(231)
8F9B	xin1(90)
8F9C	gu1(9)
8F9E	ci2(23)
8F9F	pi4(68) bi4(27)
8FA3	la4(25)
8FA6	ban4(1187)
8FA8	bian4(49)
8FA9	bian4(165)
8FAB	bian4(55)
8FAD	ci2(23)
8FAE	bian4(55)
8FAF	bian4(165)
8FB1	ru3(22)
8FB2	nong2(1281)
8FB9	bian1(2050) bian5(356)
8FBD	liao2(32)
8FBE	da2(557)
8FC1	qian1(34)
8FC5	xun4(191)
8FC7	guo4(5174) guo5(1222)
8FC8	mai4(83)
8FCE	ying2(135)
8FD0	yun4(1192)
8FD1	jin4(823)
8FD4	fan3(48)
8FD8	hai2(5894) huan2(103)
8FD9	zhe4(16714)
8FDB	jin4(3920)
8FDC	yuan3(1036)
8FDD	wei2(113)
8FDE	lian2(1073)
8FDF	chi2(107)
8FEB	po4(306)
8FF0	shu4(109)
8FF7	mi2(150)
8FF9	ji1(87)
8FFD	zhui1(272)
9000	tui4(254)
9001	song4(818)
9002	shi4(356)
9003	tao2(164)
9009	xuan3(339)
900A	xun4(9)
900F	tou4(316)
9010	zhu2(275)
9012	di4(83)
9014	tu2(178)
9017	dou4(77)
9019	zhe4(16714)
901A	tong1(1126) tong4(16)
901B	guang4(19)
901D	shi4(31)
901F	su4(668)
9020	zao4(1377)
9022	feng2(53)
9023	lian2(1073)
902E	dai3(20) dai4(20)
9032	jin4(3920)
903B	luo2(24)
903C	bi1(89)
9047	yu4(261)
904B	yun4(1192)
904D	bian4(290)
904E	guo4(5174) guo5(1222)
9053	dao4(2324) dao5(1654)
9054	da2(557)
9055	wei2(113)
9057	yi2(101)
9059	yao2(23)
905C	xun4(9)
905E	di4(83)
9060	yuan3(1036)
9063	qian3(30)
9065	yao2(23)
9069	shi4(356)
906D	zao1(192)
906E	zhe1(61)
9072	chi2(107)
9075	zun1(90)
9077	qian1(34)
9078	xuan3(339)
907A	yi2(101)
907C	liao2(32)
907F	bi4(166)
9080	yao1(30)
9081	mai4(83)
9084	hai2(5894) huan2(103)
908A	bian1(2050) bian5(356)
908F	luo2(24)
90A3	na4(7249)
90A6	bang1(13)
90AE	you2(32)
90BB	lin2(35)
90C1	yu4(13)
90CA	jiao1(26)
90D1	zheng4(16)
90E8	bu4(2783)
90F5	you2(32)
90FD	dou1(5680) du1(93)
9109	xiang1(433)
9119	bi3(13)
912D	zheng4(16)
9130	lin2(35)
914D	pei4(291)
9152	jiu3(262)
916C	chou5(22)
9171	jiang4(36)
9175	jiao4(9)
9176	mei2(13)
9177	ku4(38)
9178	suan1(102)
917F	niang4(10)
9189	zui4(51)
918B	cu4(22)
9192	xing3(200)
91AB	yi1(460)
91AC	jiang4(36)
91C0	niang4(10)
91C7	cai3(420)
91CA	shi4(123)
91CB	shi4(123)
91CC	li3(8067) li5(754)
91CD	zhong4(1823) chong2(329)
91CE	ye3(360)
91CF	liang4(1265) liang5(433) liang2(208)
91D1	jin1(568)
91D8	ding1(59)
91DD	zhen1(319)
91E3	diao4(72)
9214	chao1(25)
9223	gai4(11)
9234	ling2(85)
9237	gu3(14)
923E	you2(15)
9257	qian2(17)
925B	qian1(74)
9264	gou1(42)
9274	jian4(33)
9280	yin2(243)
9285	tong2(129)
929C	xian2(13)
92B3	rui4(66)
92B7	xiao1(92)
92C1	l¨¹3(42)
92C5	xin1(13)
92D2	feng1(71)
92E4	chu2(22)
92EA	pu4(111) pu1(96) pu5(11)
92F8	ju4(14)
92FC	gang1(526)
9304	lu4(143)
9318	chui2(15)
9320	ding4(13)
9322	qian2(817) qian5(78)
9326	jin3(50)
932B	xi1(25)
932F	cuo4(815)
934B	guo1(115)
934D	du4(18)
935B	duan4(88)
936C	qiao1(15)
9375	jian4(60)
9382	mei3(14)
9396	suo3(68)
93AE	zhen4(216)
93C8	lian4(9)
93DF	chan3(29)
93E1	jing4(285)
93FD	xiu4(22)
9418	zhong1(410)
942E	lian2(14)
9435	tie3(734)
943A	dang5(16)
9444	zhu4(36)
9452	jian4(33)
9470	yao4(13)
9472	xiang1(17)
947C	luo2(28)
947D	zuan1(205)
947F	zao2(34)
9488	zhen1(319)
9489	ding1(59)
9493	diao4(72)
9499	gai4(11)
949E	chao1(25)
949F	zhong1(410)
94A2	gang1(526)
94A5	yao4(13)
94A6	qin1(10)
94A9	gou1(42)
94B1	qian2(817) qian5(78)
94B3	qian2(17)
94B4	gu3(14)
94BB	zuan1(205)
94C0	you2(15)
94C1	tie3(734)
94C3	ling2(85)
94C5	qian1(74)
94DB	dang5(16)
94DC	tong2(129)
94DD	l¨¹3(42)
94F2	chan3(29)
94F6	yin2(243)
94F8	zhu4(36)
94FA	pu4(111) pu1(96) pu5(11)
94FE	lian4(9)
9500	xiao1(92)
9501	suo3(68)
9504	chu2(22)
9505	guo1(115)
9508	xiu4(22)
950B	feng1(71)
950C	xin1(13)
9510	rui4(66)
9519	cuo4(815)
9521	xi1(25)
9523	luo2(28)
9524	chui2(15)
9526	jin3(50)
952D	ding4(13)
952E	jian4(60)
952F	ju4(14)
9539	qiao1(15)
953B	duan4(88)
9540	du4(18)
9541	mei3(14)
9547	zhen4(216)
955C	jing4(285)
9570	lian2(14)
9576	xiang1(17)
9577	zhang3(1879) chang2(1179)
957F	zhang3(1879) chang2(1179)
9580	men2(1633) men5(20)
9583	shan3(251)
9589	bi4(117)
958B	kai1(3483)
9591	xian2(89)
9593	jian1(2080) jian5(37) jian4(15)
9598	zha2(20)
95A5	fa2(48)
95A8	gui1(37)
95B1	yue4(22)
95CA	kuo4(148)
95D6	chuang3(55)
95DC	guan1(1758)
95E1	chan3(25)
95E8	men2(1633) men5(20)
95EA	shan3(251)
95ED	bi4(117)
95EE	wen4(2838) wen5(54)
95EF	chuang3(55)
95F2	xian2(89)
95F4	jian1(2080) jian5(37) jian4(15)
95F7	men4(46) men1(29)
95F8	zha2(20)
95F9	nao4(186) nao5(68)
95FA	gui1(37)
95FB	wen2(133)
9600	fa2(48)
9605	yue4(22)
9610	chan3(25)
9614	kuo4(148)
961F	dui4(1474)
9632	fang2(375)
9633	yang2(513)
9634	yin1(148)
9635	zhen4(577)
9636	jie1(1888)
963B	zu3(157)
963F	a1(169)
9644	fu4(148)
9645	ji4(706)
9646	lu4(202)
9648	chen2(24)
964B	lou4(9)
964C	mo4(32)
964D	jiang4(243) xiang2(75)
9650	xian4(240)
9661	dou3(31)
9662	yuan4(717)
9663	zhen4(577)
9664	chu2(496)
9669	xian3(222)
966A	pei2(69)
9670	yin1(148)
9673	chen2(24)
9675	ling2(31)
9676	tao2(23)
